"Key","SourceString","DevComment"
"SWA_Mod_Toxicity_2DescriptionShort","<b>{ConversionMod_UI}|round()%</> урона преобразовывается в <me_PoisonDam>урон ядом</>.\nПри ударе наносит <me_PoisonDam>урон ядом</> в размере <b>{WeaponFactor_UI}|round()%</> от урона оружия каждую секунду в течение <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</> (не суммируется).",""
"SWA_Mod_ShieldAttack_0Name","Удар щитом",""
"SWA_Mod_ShieldAttack_1Description","Теперь наносит <b>{DmgMin}|round() - {DmgMax}|round()</> <me_StrikeDam>дробящего урона</> (повышается количеством брони)\r\nТребует щит",""
"SWA_Mod_ShieldAttack_4Ability_Description","Бьет щитом, нанося <b>{AbilityDamage[Dmg1]}</> (повышается количеством брони).\r\n{DescriptionComponent[OverwhelmBasic]}\r\nТребует щит.",""
"SWA_Mod_RetaliatingAttack_0Name","Ответный удар",""
"SWA_Mod_RetaliatingAttack_1Description","Наносит дополнительный урон в размере <b>{RetDmgMod_UI}|round()%</> от отражаемого урона\nТребует ближнее оружие",""
"Barrier_0Name","Барьер",""
"Barrier_1Description","Создает вокруг вас <b>барьер</>, который поглощает урон и со временем распадается.\nПрочность определяется вашими показателями <me_FreeBarrier>барьера</> и <me_EnergyBarrier>энергобарьера</>.\nПри применении тратит <b>{data.CostMP_UI}|round()</> энергии и увеличивает прочность барьера на <b>{Owner.MaximumBarrier}|round()</>.\nРасход энергии зависит от коэффициента <me_BarrierConversion>конверсии барьера</>\n(<b>1</> энергия = <b>{Owner.ConversionRateBarrier}</> <me_EnergyBarrier>энергобарьера</>).","Consume up to <b>{data.CostMP_UI}|round()</> Energy to gain up to <b>{Owner.MaximumBarrier}|round()</> Barrier.
(<b>{data.EnergyBarrier_UI}|round()</> Energy Barrier + <b>{Owner.FreeBarrier}|round()</> Free Barrier)
Energy consumption is based on Conversion Rate:
<b>1</> Energy = <b>{Owner.ConversionRateBarrier}</> Energy Barrier"
"Barrier_Mod_InvigoratingGuard_0Name","Исцеление",""
"Barrier_Mod_InvigoratingGuard_1Description","В течение <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</> после применения вы исцеляетесь на <b>{HealPerc_UI}|round()%</> от получаемого урона",""
"Barrier_Mod_ReflectingGuard_0Name","Отражение",""
"Barrier_Mod_ReflectingGuard_1Description","В течение <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</> после применения вы отражаете <b>{ReflectPerc_UI}|round()%</> получаемого урона от ударов как <me_TrueDam>истинный урон</>.",""
"Barrier_Mod_Guard_0Name","Оборона",""
"Barrier_Mod_Guard_1Description","<b>+{BarrierDecayMoreMod_UI}|round()%</> общей скорости <me_BarrierDecay>распада барьера</>.\n<b>+{FreeBarrierMoreMod_UI}|round()%</> общего <me_FreeBarrier>барьера</>.\nПри применении останавливает распад барьера на <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</>\n<b>{CDMod}|round() сек.</> длительности перезарядки.\nПерезарядка начинается после <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</>",""
"Barrier_Mod_Guard_2DescriptionShort","При применении останавливает распад барьера на <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</>\nПерезарядка начинается после <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</>",""
"Barrier_Mod_Preparation_0Name","Подготовка",""
"Barrier_Mod_Preparation_1Description","Умение теперь требует <b>{CastTime}|fmt(min_frac=1,max_frac=1) сек.</> времени применения.\nНе может быть применено, когда вы выведены из строя.\n<b>+{MaxBarrierMoreMod_UI}|round()%</> общего <me_FreeBarrier>барьера</>.\n<b>-{BarrierDecayMod_UI}|round()%</> общей скорости <me_BarrierDecay>распада барьера</>.",""
"Barrier_Mod_BarrierHeal_0Name","Регенерация",""
"Barrier_Mod_BarrierHeal_1Description","<b>-{MaxBarrierMod_UI}|round()%</> общего барьера.\nРегенерирует здоровье в секунду в размере <b>{Heal_UI}|round()%</> от текущего барьера.",""
"Barrier_Mod_BarrierHeal_2DescriptionShort","Регенерирует здоровье в секунду в размере <b>{Heal_UI}|round()%</> от текущего барьера.",""
"Barrier_Mod_AilmentCleanse_0Name","Снятие хворей",""
"Barrier_Mod_AilmentCleanse_1Description","При применении <me_Cleanse>очищает</> все <me_Ailment>хвори</>.",""
"Barrier_Mod_EnduringBarrier_0Name","Пополнение",""
"Barrier_Mod_EnduringBarrier_1Description","<b>-{BarrierDecayMod_UI}|round()%</> общей скорости <me_BarrierDecay>распада барьера</>.\nВ течение <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</> после применения генерирует <b>{BarrierGain}|round()</> <me_FreeBarrier>барьера</> каждую секунду.",""
"Barrier_Mod_EnduringBarrier_2DescriptionShort","В течение <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</> после применения генерирует <b>{BarrierGain}|round()</> барьера каждую секунду.",""
"Barrier_Mod_FastBarrier_0Name","Перезарядка",""
"Barrier_Mod_FastBarrier_1Description","<b>+{BarrierConversionMod_UI}|round()%</> общей <me_BarrierConversion>конверсии барьера</>.\n<b>{CDMod}|round() сек.</> длительности перезарядки.",""
"Barrier_Mod_FleetingBarrier_0Name","Прочность",""
"Barrier_Mod_FleetingBarrier_1Description","<b>+{BarrierDecayMod_UI}|round()%</> общей скорости <me_BarrierDecay>распада барьера</>, <b>+{MaxBarrierMod_UI}|round()%</> общего <me_FreeBarrier>барьера</>.",""
"Barrier_Mod_RageGain_0Name","Ярость",""
"Barrier_Mod_RageGain_1Description","При применении дает <b>{RageGain}|round()</> <me_Rage>{RageGain}|plural(one=ярость,other=ярости)</>.\nВ течение <b>{Duration}|round() сек.</> после применения дает <b>{BarrierGain}|round()</> <me_FreeBarrier>барьера</> при каждом получении <me_Rage>ярости</>.",""
"Barrier_Mod_Permanency_0Name","Постоянство",""
"Barrier_Mod_Permanency_1Description","Превращает умение в постоянное с бесконечной длительностью.\nБез времени перезарядки.\nБез бонусов при применении.\r\nПока активно, повышает предел распада барьера на <b>10%</> от его прочности и регенерирует <b>2%</> барьера в секунду, если вы не получали урон за последние <b>2 сек.</>\r\n<b>+50</> занимаемой энергии.",""
"Barrier_Mod_Permanency_4Ability_Description","Пока активно, повышает предел распада барьера на <b>10%</> от его прочности и регенерирует <b>2%</> барьера в секунду, если вы не получали урон за последние <b>2 сек.</>",""
"Barrier_Mod_BarrierRegeneration_0Name","Регенерация барьера",""
"Barrier_Mod_BarrierRegeneration_1Description","Пока активно, повышает предел распада барьера на <b>{BarrierDecayThresholdPerc_UI}%</> от его прочности\r\n<b>+{MPReservationMod}</> занимаемой энергии",""
"Barrier_Mod_BarrierDecayThreshold_0Name","Предел распада",""
"Barrier_Mod_BarrierDecayThreshold_1Description","Пока активно, повышает предел распада барьера на <b>{BarrierDecayThresholdPerc_UI}%</> от его прочности\r\n<b>+{MPReservationMod}</> занимаемой энергии",""
"Dodge_0Name","Уклонение",""
"Dodge_1Description","Совершает быстрый рывок на небольшое расстояние.\r\nОткатывается быстрее при ношении легкой или средней брони.",""
"Dodge_Mod_CooldownCharge_0Name","Заряд",""
"Dodge_Mod_CooldownCharge_1Description","<b>+{CDChargeMod}|round()</> {CDChargeMod}|plural(one=заряд,other=зарядов) умения.",""
"Dodge_Mod_Distance_0Name","Дистанция",""
"Dodge_Mod_Distance_1Description","<b>+{TravelDistanceMod_UI}|round()%</> дальности уклонения.",""
"Dodge_Mod_Speed_0Name","Скорость",""
"Dodge_Mod_Speed_1Description","<b>+{TravelSpeed_UI}|round()%</> скорости уклонения.\n<b>+{Duration}|fmt(min_frac=1,max_frac=2) сек.</> неосязаемости.",""
"Dodge_Mod_Teleport_0Name","Телепорт",""
"Dodge_Mod_Teleport_1Description","Телепортирует к целевому месту. Время перемещения составит <b>0.1s - 0.3s</> в зависимости от дистанции.\nПри применении <me_Cleanse>очищает</> <me_Root>опутывание</>.\n<b>+{CDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.",""
"Dodge_Mod_Teleport_4Ability_Description","Телепортирует к целевому месту. Время перемещения составит <b>0.1 - 0.3 сек.</> в зависимости от дистанции.\r\nПри применении <me_Cleanse>очищает</> <me_Root>опутывание</>.\r\nОткатывается быстрее при ношении легкой или средней брони.",""
"Dodge_Mod_Celerity_0Name","Таларии",""
"Dodge_Mod_Celerity_1Description","После применения повышает общую скорость на <b>{SpeedMod_UI}|round()%</> в течение <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</>\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.",""
"Dodge_Mod_Celerity_2DescriptionShort","После применения повышает общую скорость на <b>{SpeedMod_UI}|round()%</> в течение <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</>",""
"Dodge_Mod_Celerity_5StatusName","Таларии",""
"Dodge_Mod_Celerity_5StatusDescription","Повышает общую скорость",""
"Dodge_Mod_DashAttack_0Name","Инерция",""
"Dodge_Mod_DashAttack_1Description","После применения повышает урон на <b>{DmgMod_UI}|round()%</> и шанс критического удара на <b>{CritChance_UI}|round()%</> в течение <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</>\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.",""
"Dodge_Mod_DashAttack_2DescriptionShort","После применения повышает урон на <b>{DmgMod_UI}|round()%</> и шанс критического удара на <b>{CritChance_UI}|round()%</> в течение <b>{Duration}|fmt(min_frac=1,max_frac=1) сек.</>",""
"Dodge_Mod_DashAttack_1BuffDescription","Ненадолго повышает урон и шанс критического удара",""
"Dodge_Mod_FireExplosion_0Name","Взрыв огня",""
"Dodge_Mod_FireExplosion_1Description","Вызывает взрыв в начале и конце рывка, нанося <b>{Damage}|round()</> <me_FireDam>урона огнем</> в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.",""
"Dodge_Mod_FireExplosion_2DescriptionShort","Вызывает взрыв в начале и конце рывка, нанося <b>{Damage}|round()</> <me_FireDam>урона огнем</> в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области.",""
"Dodge_Mod_ColdExplosion_0Name","Взрыв холода",""
"Dodge_Mod_ColdExplosion_1Description","Вызывает взрыв в начале и конце рывка, нанося <b>{Damage}|round()</> <me_ColdDam>урона холодом</> в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.",""
"Dodge_Mod_ColdExplosion_2DescriptionShort","Вызывает взрыв в начале и конце рывка, нанося <b>{Damage}|round()</> <me_ColdDam>урона холодом</> в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области.",""
"Dodge_Mod_Flow_0Name","Поток",""
"Dodge_Mod_Flow_1Description","После применения дает <me_Flow>поток</>.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.",""
"Dodge_Mod_Flow_2DescriptionShort","После применения дает <me_Flow>поток</>.",""
